image_id,question,answer,data_type,candidates,hallucination_candidates,token_2_visual_evidence,image_source
000000369037,What color is the handbag the person is carrying?,The handbag the person is carrying is brown.,vqa_nonhalu_llava,"['handbag', 'person', 'carrying', 'brown']",[],"[{'word': 'handbag', 'class': 'object', 'bb_info': [[258.35, 339.22, 367.61, 633.84]]}, {'word': 'person', 'class': 'object', 'bb_info': [[133.75, 230.11, 425.0, 640.0]]}, {'word': 'carrying', 'class': 'action', 'bb_info': [[133.75, 230.11, 425.0, 640.0], [258.35, 339.22, 367.61, 633.84]]}, {'word': 'brown', 'class': 'attribute', 'bb_info': [[258.35, 339.22, 367.61, 633.84]]}]",coco-validation
000000352582,How many frisbees are visible in the image?,There are two frisbees visible in the image.,vqa_nonhalu_llava,"['frisbees', 'visible']",['two'],"[{'word': 'frisbees', 'class': 'object', 'bb_info': [[171.63, 424.03, 257.52, 464.7]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[171.63, 424.03, 257.52, 464.7]]}]",coco-validation
000000124659,What object is next to the clock on the cabinet?,A framed photo is next to the clock on the cabinet.,vqa_nonhalu_qwen,"['framed', 'photo', 'is', 'next_to', 'clock', 'on', 'cabinet']",[],"[{'word': 'framed', 'class': 'attribute', 'bb_info': []}, {'word': 'photo', 'class': 'object', 'bb_info': []}, {'word': 'is', 'class': 'decision_token', 'bb_info': []}, {'word': 'next_to', 'class': 'relation', 'bb_info': []}, {'word': 'clock', 'class': 'object', 'bb_info': [[166.51, 219.24, 190.06, 241.16000000000003]]}, {'word': 'on', 'class': 'relation', 'bb_info': []}, {'word': 'cabinet', 'class': 'object', 'bb_info': []}]",coco-validation
000000284445,What color is the traffic light in front of the Ernest Jones store?,The traffic light in front of the Ernest Jones store is red.,vqa_nonhalu_llava,"['traffic', 'light', 'front', 'Ernest', 'Jones', 'store', 'red']",[],"[{'word': 'traffic', 'class': 'object', 'bb_info': [[150.4, 278.41, 164.52, 309.32000000000005], [185.02, 175.75, 225.47000000000003, 244.82], [427.68, 275.3, 442.46, 301.31], [121.86, 311.96, 129.36, 328.83], [171.59, 288.18, 184.78, 312.09000000000003], [226.31, 156.01, 302.53, 271.15]]}, {'word': 'light', 'class': 'object', 'bb_info': [[150.4, 278.41, 164.52, 309.32000000000005], [185.02, 175.75, 225.47000000000003, 244.82], [427.68, 275.3, 442.46, 301.31], [121.86, 311.96, 129.36, 328.83], [171.59, 288.18, 184.78, 312.09000000000003], [226.31, 156.01, 302.53, 271.15]]}, {'word': 'front', 'class': 'relation', 'bb_info': [[150.4, 278.41, 164.52, 309.32000000000005], [185.02, 175.75, 225.47000000000003, 244.82], [427.68, 275.3, 442.46, 301.31], [121.86, 311.96, 129.36, 328.83], [171.59, 288.18, 184.78, 312.09000000000003], [226.31, 156.01, 302.53, 271.15]]}, {'word': 'Ernest', 'class': 'object', 'bb_info': []}, {'word': 'Jones', 'class': 'object', 'bb_info': []}, {'word': 'store', 'class': 'object', 'bb_info': []}, {'word': 'red', 'class': 'attribute', 'bb_info': [[150.4, 278.41, 164.52, 309.32000000000005], [185.02, 175.75, 225.47000000000003, 244.82], [427.68, 275.3, 442.46, 301.31], [121.86, 311.96, 129.36, 328.83], [171.59, 288.18, 184.78, 312.09000000000003], [226.31, 156.01, 302.53, 271.15]]}]",coco-validation
000000359219,Describe the way the fork is balancing on the edge of the knife and explain how it relates to the pizza next to it.,"The fork is balancing on the edge of the knife, which is placed on the counter next to the two pizzas. This arrangement suggests that the person is preparing to serve the pizzas or is in the process of cutting them. The fork's position on the knife indicates that it is ready to be used for serving the pizzas. The pizzas are placed in aluminum foil, which is a common method for serving pizzas, especially when they are freshly baked or when the person wants to keep the pizzas warm. The presence of the fork and knife on the counter implies that the person is in the process of setting up the dining table or preparing the pizzas for consumption.",instruct_halu_llava,"['fork', 'edge', 'knife', 'placed', 'counter', 'next_to', 'two', 'pizzas', 'on', 'aluminum', 'foil']","['balancing', 'person', 'preparing', 'serve', 'process', 'cutting', 'ready', 'common', 'method', 'freshly', 'baked', 'warm', 'setting', 'dining', 'table', 'consumption']","[{'word': 'fork', 'class': 'object', 'bb_info': [[386.1, 129.93, 432.33000000000004, 391.31]]}, {'word': 'edge', 'class': 'attribute', 'bb_info': [[438.22, 3.35, 640.0, 381.94]]}, {'word': 'knife', 'class': 'object', 'bb_info': [[438.22, 3.35, 640.0, 381.94]]}, {'word': 'placed', 'class': 'action', 'bb_info': [[438.22, 3.35, 640.0, 381.94]]}, {'word': 'counter', 'class': 'object', 'bb_info': []}, {'word': 'next_to', 'class': 'relation', 'bb_info': []}, {'word': 'two', 'class': 'count', 'bb_info': [[1.13, 103.91, 328.65999999999997, 455.15], [337.24, 51.82, 640.0, 319.36]]}, {'word': 'pizzas', 'class': 'object', 'bb_info': [[1.13, 103.91, 328.65999999999997, 455.15], [337.24, 51.82, 640.0, 319.36]]}, {'word': 'on', 'class': 'relation', 'bb_info': [[386.1, 129.93, 432.33000000000004, 391.31], [438.22, 3.35, 640.0, 381.94]]}, {'word': 'aluminum', 'class': 'attribute', 'bb_info': [[1.13, 103.91, 328.65999999999997, 455.15], [337.24, 51.82, 640.0, 319.36]]}, {'word': 'foil', 'class': 'object', 'bb_info': []}]",coco-validation
000000003553,Does the skateboard have a design on its underside?,"Yes, the skateboard has a checkered design on its underside.",vqa_nonhalu_llava,"['yes', 'skateboard', 'checkered', 'design', 'underside']",[],"[{'word': 'yes', 'class': 'decision_token', 'bb_info': [[186.69, 262.44, 367.64, 371.58]]}, {'word': 'skateboard', 'class': 'object', 'bb_info': [[186.69, 262.44, 367.64, 371.58]]}, {'word': 'checkered', 'class': 'attribute', 'bb_info': [[186.69, 262.44, 367.64, 371.58]]}, {'word': 'design', 'class': 'attribute', 'bb_info': [[186.69, 262.44, 367.64, 371.58]]}, {'word': 'underside', 'class': 'attribute', 'bb_info': [[186.69, 262.44, 367.64, 371.58]]}]",coco-validation
000000082986,Count the number of people present in the image.,Three people are present in the image.,instruct_nonhalu_qwen,"['three', 'people', 'present']",[],"[{'word': 'three', 'class': 'count', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81]]}, {'word': 'people', 'class': 'object', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81]]}, {'word': 'present', 'class': 'decision_token', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81]]}]",coco-validation
000000441553,Identify the traffic light and describe its current state.,"The traffic light is red, indicating vehicles must stop. It's mounted above the street, and its bright red glow is visible against the night sky, signaling a halt for traffic approaching from the direction of the camera.",instruct_nonhalu_qwen,"['traffic', 'light', 'red', 'mounted', 'above', 'street', 'bright', 'glow', 'visible', 'night', 'sky']","['vehicles', 'stop', 'signaling', 'halt', 'approaching', 'direction', 'camera']","[{'word': 'traffic', 'class': 'object', 'bb_info': [[460.08, 238.03, 468.78, 246.72], [515.48, 35.1, 548.22, 143.25]]}, {'word': 'light', 'class': 'object', 'bb_info': [[460.08, 238.03, 468.78, 246.72], [515.48, 35.1, 548.22, 143.25]]}, {'word': 'red', 'class': 'attribute', 'bb_info': [[460.08, 238.03, 468.78, 246.72], [515.48, 35.1, 548.22, 143.25]]}, {'word': 'mounted', 'class': 'action', 'bb_info': [[460.08, 238.03, 468.78, 246.72], [515.48, 35.1, 548.22, 143.25]]}, {'word': 'above', 'class': 'relation', 'bb_info': [[460.08, 238.03, 468.78, 246.72], [515.48, 35.1, 548.22, 143.25]]}, {'word': 'street', 'class': 'object', 'bb_info': []}, {'word': 'bright', 'class': 'attribute', 'bb_info': [[460.08, 238.03, 468.78, 246.72], [515.48, 35.1, 548.22, 143.25]]}, {'word': 'glow', 'class': 'object', 'bb_info': [[460.08, 238.03, 468.78, 246.72], [515.48, 35.1, 548.22, 143.25]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[460.08, 238.03, 468.78, 246.72], [515.48, 35.1, 548.22, 143.25]]}, {'word': 'night', 'class': 'attribute', 'bb_info': []}, {'word': 'sky', 'class': 'object', 'bb_info': []}]",coco-validation
000000170278,Is the dog playing with a small toy mouse on the bed?,"No, the dog is not playing with a small toy mouse on the bed. It is lying down and resting comfortably among the blankets.",vqa_halu_qwen,"['no', 'dog', 'bed', 'lying', 'down', 'resting', 'among', 'blankets']","['playing', 'small', 'toy', 'mouse', 'comfortably']","[{'word': 'no', 'class': 'decision_token', 'bb_info': []}, {'word': 'dog', 'class': 'object', 'bb_info': [[122.18, 143.56, 598.69, 479.56]]}, {'word': 'bed', 'class': 'object', 'bb_info': [[4.52, 127.8, 639.15, 495.75]]}, {'word': 'lying', 'class': 'action', 'bb_info': [[122.18, 143.56, 598.69, 479.56]]}, {'word': 'down', 'class': 'attribute', 'bb_info': [[122.18, 143.56, 598.69, 479.56]]}, {'word': 'resting', 'class': 'action', 'bb_info': [[122.18, 143.56, 598.69, 479.56]]}, {'word': 'among', 'class': 'relation', 'bb_info': [[122.18, 143.56, 598.69, 479.56]]}, {'word': 'blankets', 'class': 'object', 'bb_info': []}]",coco-validation
000000301376,How many traffic lights are visible in the image?,There are four traffic lights visible in the image.,vqa_nonhalu_qwen,"['traffic', 'lights', 'visible']",['four'],"[{'word': 'traffic', 'class': 'object', 'bb_info': [[263.33, 210.17, 283.54999999999995, 260.01], [65.39, 0.36, 111.18, 131.89000000000001], [260.41, 266.07, 279.55, 300.98], [82.46, 256.41, 100.16, 295.14000000000004], [311.0, 317.61, 315.0, 329.17], [83.29, 94.92, 111.14000000000001, 152.57], [281.9, 297.83, 286.44, 320.16999999999996]]}, {'word': 'lights', 'class': 'object', 'bb_info': [[263.33, 210.17, 283.54999999999995, 260.01], [65.39, 0.36, 111.18, 131.89000000000001], [260.41, 266.07, 279.55, 300.98], [82.46, 256.41, 100.16, 295.14000000000004], [311.0, 317.61, 315.0, 329.17], [83.29, 94.92, 111.14000000000001, 152.57], [281.9, 297.83, 286.44, 320.16999999999996]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[263.33, 210.17, 283.54999999999995, 260.01], [65.39, 0.36, 111.18, 131.89000000000001], [260.41, 266.07, 279.55, 300.98], [82.46, 256.41, 100.16, 295.14000000000004], [311.0, 317.61, 315.0, 329.17], [83.29, 94.92, 111.14000000000001, 152.57], [281.9, 297.83, 286.44, 320.16999999999996]]}]",coco-validation
000000153217,What is the color of the helmet that the cat is wearing while sitting on the motorcycle seat?,The cat is wearing a black helmet while sitting on the motorcycle seat.,vqa_halu_llava,"['cat', 'motorcycle', 'seat']","['wearing', 'black', 'helmet', 'sitting']","[{'word': 'cat', 'class': 'object', 'bb_info': [[17.2, 315.05, 160.22, 489.25]]}, {'word': 'motorcycle', 'class': 'object', 'bb_info': [[40.45, 2.06, 375.0, 418.91]]}, {'word': 'seat', 'class': 'object', 'bb_info': []}]",coco-validation
000000427649,How many boats are visible in the image?,One boat is visible in the image.,vqa_nonhalu_qwen,"['one', 'boat', 'visible']",[],"[{'word': 'one', 'class': 'count', 'bb_info': [[223.14, 282.28, 286.63, 363.75]]}, {'word': 'boat', 'class': 'object', 'bb_info': [[223.14, 282.28, 286.63, 363.75]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[223.14, 282.28, 286.63, 363.75]]}]",coco-validation
000000184400,Count how many trains are visible in the picture.,One train is visible in the picture.,instruct_nonhalu_qwen,"['one', 'train', 'visible', 'picture']",[],"[{'word': 'one', 'class': 'count', 'bb_info': [[4.31, 206.29, 454.11, 316.31]]}, {'word': 'train', 'class': 'object', 'bb_info': [[4.31, 206.29, 454.11, 316.31]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[4.31, 206.29, 454.11, 316.31]]}, {'word': 'picture', 'class': 'object', 'bb_info': []}]",coco-validation
000000250766,Describe the action being performed with the knife and fork as they are used to cut the sandwich.,"In the image, the knife and fork are being used to cut the sandwich into smaller pieces. The knife is being used to slice through the sandwich, while the fork is being used to hold the sandwich in place, ensuring that it remains intact during the cutting process. This method of cutting the sandwich allows for easier consumption and a more organized presentation on the plate.",instruct_halu_llava,"['knife', 'fork', 'plate']","['used', 'cut', 'sandwich', 'pieces', 'slice', 'hold', 'place', 'intact', 'process', 'method', 'consumption', 'organized', 'presentation']","[{'word': 'knife', 'class': 'object', 'bb_info': [[0.92, 44.22, 407.24, 197.17]]}, {'word': 'fork', 'class': 'object', 'bb_info': [[42.48, 0.46, 396.15000000000003, 266.40999999999997]]}, {'word': 'plate', 'class': 'object', 'bb_info': []}]",coco-validation
000000314251,Describe the interaction between the car and the group of people standing near the motorcycles on this street.,"In the image, a car is driving down a street with a group of people standing near the motorcycles. The car is approaching the group, and it is likely that the car driver is aware of the presence of the people and the motorcycles. The driver might be cautious and slow down to ensure the safety of the pedestrians and the motorcyclists. The people standing near the motorcycles might be waiting for someone or simply observing the surroundings. The interaction between the car and the group of people is a typical scenario in urban environments where vehicles and pedestrians share the same space.",instruct_halu_llava,"['driving', 'street', 'group', 'people', 'standing', 'near', 'motorcycles', 'urban', 'environments', 'vehicles', 'space']","['car', 'approaching', 'driver', 'aware', 'cautious', 'slow', 'down', 'ensure', 'safety', 'pedestrians', 'motorcyclists', 'waiting', 'observing', 'surroundings', 'share']","[{'word': 'driving', 'class': 'action', 'bb_info': [[243.78, 300.44, 260.51, 312.87]]}, {'word': 'street', 'class': 'object', 'bb_info': []}, {'word': 'group', 'class': 'object', 'bb_info': [[226.41, 306.9, 253.65, 366.52], [72.6, 338.45, 129.93, 468.73], [116.66, 313.28, 144.88, 373.71], [144.28, 306.99, 161.2, 335.39], [196.25, 307.44, 218.72, 351.84], [186.04, 306.06, 199.45999999999998, 331.56], [259.26, 303.78, 271.8, 322.14], [217.1, 303.31, 232.39, 324.17], [40.99, 341.93, 124.03999999999999, 472.45000000000005], [286.44, 304.12, 304.61, 327.66], [313.97, 297.12, 328.95000000000005, 329.57], [152.28, 312.99, 189.45, 381.21000000000004]]}, {'word': 'people', 'class': 'object', 'bb_info': [[226.41, 306.9, 253.65, 366.52], [72.6, 338.45, 129.93, 468.73], [116.66, 313.28, 144.88, 373.71], [144.28, 306.99, 161.2, 335.39], [196.25, 307.44, 218.72, 351.84], [186.04, 306.06, 199.45999999999998, 331.56], [259.26, 303.78, 271.8, 322.14], [217.1, 303.31, 232.39, 324.17], [40.99, 341.93, 124.03999999999999, 472.45000000000005], [286.44, 304.12, 304.61, 327.66], [313.97, 297.12, 328.95000000000005, 329.57], [152.28, 312.99, 189.45, 381.21000000000004]]}, {'word': 'standing', 'class': 'action', 'bb_info': [[226.41, 306.9, 253.65, 366.52], [72.6, 338.45, 129.93, 468.73], [116.66, 313.28, 144.88, 373.71], [144.28, 306.99, 161.2, 335.39], [196.25, 307.44, 218.72, 351.84], [186.04, 306.06, 199.45999999999998, 331.56], [259.26, 303.78, 271.8, 322.14], [217.1, 303.31, 232.39, 324.17], [40.99, 341.93, 124.03999999999999, 472.45000000000005], [286.44, 304.12, 304.61, 327.66], [313.97, 297.12, 328.95000000000005, 329.57], [152.28, 312.99, 189.45, 381.21000000000004]]}, {'word': 'near', 'class': 'relation', 'bb_info': [[226.41, 306.9, 253.65, 366.52], [72.6, 338.45, 129.93, 468.73], [116.66, 313.28, 144.88, 373.71], [144.28, 306.99, 161.2, 335.39], [196.25, 307.44, 218.72, 351.84], [186.04, 306.06, 199.45999999999998, 331.56], [259.26, 303.78, 271.8, 322.14], [217.1, 303.31, 232.39, 324.17], [40.99, 341.93, 124.03999999999999, 472.45000000000005], [286.44, 304.12, 304.61, 327.66], [313.97, 297.12, 328.95000000000005, 329.57], [152.28, 312.99, 189.45, 381.21000000000004], [43.99, 432.94, 107.37, 478.96], [113.13, 348.05, 141.7, 387.40000000000003], [228.13, 340.24, 251.4, 376.13], [218.44, 320.18, 228.99, 337.06], [196.16, 335.26, 212.92, 363.82], [288.28, 316.17, 297.4, 332.37], [152.16, 355.08, 181.44, 397.21999999999997], [187.32, 331.32, 197.7, 356.24]]}, {'word': 'motorcycles', 'class': 'object', 'bb_info': [[43.99, 432.94, 107.37, 478.96], [113.13, 348.05, 141.7, 387.40000000000003], [228.13, 340.24, 251.4, 376.13], [218.44, 320.18, 228.99, 337.06], [196.16, 335.26, 212.92, 363.82], [288.28, 316.17, 297.4, 332.37], [152.16, 355.08, 181.44, 397.21999999999997], [187.32, 331.32, 197.7, 356.24]]}, {'word': 'urban', 'class': 'attribute', 'bb_info': []}, {'word': 'environments', 'class': 'object', 'bb_info': []}, {'word': 'vehicles', 'class': 'object', 'bb_info': [[243.78, 300.44, 260.51, 312.87], [43.99, 432.94, 107.37, 478.96], [113.13, 348.05, 141.7, 387.40000000000003], [228.13, 340.24, 251.4, 376.13], [218.44, 320.18, 228.99, 337.06], [196.16, 335.26, 212.92, 363.82], [288.28, 316.17, 297.4, 332.37], [152.16, 355.08, 181.44, 397.21999999999997], [187.32, 331.32, 197.7, 356.24]]}, {'word': 'space', 'class': 'object', 'bb_info': []}]",coco-validation
000000282296,How many magnets are attached to the refrigerator door?,There are two magnets attached to the refrigerator door.,vqa_halu_llava,"['refrigerator', 'door']","['two', 'magnets', 'attached']","[{'word': 'refrigerator', 'class': 'object', 'bb_info': [[86.49, 54.05, 356.04, 548.47]]}, {'word': 'door', 'class': 'object', 'bb_info': [[86.49, 54.05, 356.04, 548.47]]}]",coco-validation
000000573391,Describe the type of berries the bear is foraging for in the bushes.,The bear is foraging for blackberries in the bushes.,instruct_halu_llava,"['bear', 'foraging', 'bushes']",['blackberries'],"[{'word': 'bear', 'class': 'object', 'bb_info': [[3.24, 201.62, 143.78, 278.38]]}, {'word': 'foraging', 'class': 'action', 'bb_info': [[3.24, 201.62, 143.78, 278.38]]}, {'word': 'bushes', 'class': 'object', 'bb_info': []}]",coco-validation
